Address_ID,Street_Address,City,State,Postal_Code,Country,Region_ID
1701,"H.No. 239
Tank Path",Bangalore,Gujarat,554260,India,2
1702,"360
Merchant Street",Bangalore,Gujarat,654677,India,1
1703,"H.No. 517, Bala Zila",Mumbai,Tamil Nadu,308715,India,3
1704,"H.No. 78
Srivastava Ganj",Delhi,Rajasthan,317543,India,2
1705,"741, Thakur Road",Kolkata,Rajasthan,726029,India,2
1706,"H.No. 46, Rau Circle",Chennai,Rajasthan,728840,India,1
1707,"64
Anne Street",Delhi,West Bengal,632713,India,4
1708,"867
Devi Marg",Ahmedabad,Tamil Nadu,923868,India,4
1709,"06/04
Virk Circle",Chennai,Tamil Nadu,932055,India,4
1710,"H.No. 05, Vohra Nagar",Mumbai,Maharashtra,739615,India,5
1711,"40
Handa Path",Delhi,Gujarat,670789,India,3
1712,"55
Dutt Road",Mumbai,Karnataka,190384,India,5
1713,"736, Shah Street",Delhi,Maharashtra,202227,India,1
1714,"H.No. 175, Sandhu Chowk",Ahmedabad,Gujarat,716204,India,2
1715,"85/14, Raval Road",Delhi,Gujarat,052169,India,3
1716,"922, Gole Nagar",Bangalore,Delhi,980142,India,1
1717,"H.No. 71
Sami Nagar",Chennai,West Bengal,177031,India,5
1718,"705
Bali Nagar",Bangalore,Delhi,933267,India,1
1719,"H.No. 46, Kapur",Jaipur,Maharashtra,729476,India,3
1720,"08/39, Rao Nagar",Bangalore,Tamil Nadu,402599,India,5
1721,"H.No. 939
Datta Ganj",Kolkata,West Bengal,272812,India,3
1722,"35, Misra Nagar",Chennai,Gujarat,026676,India,2
1723,"728
Parekh Road",Bangalore,Tamil Nadu,974995,India,3
1724,"08, Saran Circle",Jaipur,Delhi,067560,India,2
1725,"H.No. 801, Garg",Jaipur,Tamil Nadu,221543,India,1
1726,"H.No. 48, Banerjee",Delhi,Delhi,225333,India,2
1727,"H.No. 235, Baria Zila",Delhi,Gujarat,555019,India,1
1728,"H.No. 45, Kara Nagar",Kolkata,West Bengal,988843,India,2
1729,"324, Ramesh Ganj",Mumbai,Karnataka,962080,India,1
1730,"83/12
Madan Road",Chennai,Gujarat,290759,India,3
1731,"H.No. 99
Desai",Jaipur,West Bengal,123763,India,5
1732,"74, Prabhu",Mumbai,West Bengal,210629,India,1
1733,"19/375
Chaudhari",Ahmedabad,Maharashtra,267131,India,1
1734,"H.No. 36
Sampath Street",Mumbai,Gujarat,752864,India,1
1735,"H.No. 209
Dara Marg",Chennai,Tamil Nadu,300992,India,4
1736,"H.No. 24
Halder Nagar",Mumbai,West Bengal,115355,India,3
1737,"H.No. 14, Dewan Ganj",Chennai,Gujarat,914308,India,2
1738,"97
Lal Street",Delhi,Gujarat,925422,India,1
1739,"83/45, Choudhary Circle",Bangalore,Tamil Nadu,048770,India,1
1740,"69
Joshi Ganj",Ahmedabad,West Bengal,299865,India,3
1741,"H.No. 90, Oak Street",Kolkata,West Bengal,846408,India,2
1742,"85/883
Garg Circle",Chennai,Rajasthan,672620,India,1
1743,"72
Ganguly",Kolkata,Gujarat,435519,India,5
1744,"822
Palla Street",Mumbai,Karnataka,182562,India,1
1745,"28
Gulati Marg",Jaipur,Maharashtra,201223,India,4
1746,"H.No. 499
Apte Street",Delhi,West Bengal,966270,India,2
1747,"60, Oommen Road",Jaipur,Karnataka,956321,India,5
1748,"H.No. 00
Borde Ganj",Delhi,Karnataka,193353,India,4
1749,"247, Chadha Zila",Bangalore,Delhi,600608,India,1
1750,"70, Ratta Path",Kolkata,Tamil Nadu,616076,India,2
1751,"43, Pandya Circle",Ahmedabad,Tamil Nadu,095372,India,3
1752,"H.No. 61, Sandal Chowk",Delhi,Maharashtra,313361,India,1
1753,"94/416, Devan Road",Ahmedabad,Maharashtra,165441,India,1
1754,"27, Rama Chowk",Jaipur,West Bengal,760634,India,4
1755,"904
Boase Marg",Delhi,Maharashtra,551887,India,5
1756,"H.No. 799, Gulati",Mumbai,Gujarat,420248,India,1
1757,"44, Brahmbhatt Road",Bangalore,Gujarat,234565,India,2
1758,"69/47, Apte",Chennai,Karnataka,548536,India,3
1759,"89, Mand Nagar",Chennai,Maharashtra,238641,India,1
1760,"H.No. 953, Nazareth Circle",Jaipur,Delhi,742164,India,1
1761,"H.No. 99, Bali Nagar",Jaipur,Karnataka,781460,India,3
1762,"61
Kapadia Road",Jaipur,Gujarat,884437,India,3
1763,"61, Seth Circle",Chennai,Gujarat,646726,India,1
1764,"81, Mishra Path",Mumbai,Rajasthan,858990,India,1
1765,"772, Choudhary",Mumbai,Rajasthan,845078,India,2
1766,"H.No. 435
Sangha Marg",Ahmedabad,Gujarat,503374,India,2
1767,"83/30
Subramanian Marg",Bangalore,Karnataka,306718,India,4
1768,"266, Mand Chowk",Kolkata,Karnataka,908788,India,1
1769,"H.No. 38
Batra Path",Bangalore,Rajasthan,739634,India,3
1770,"89/876, Murty Nagar",Delhi,Maharashtra,049221,India,4
1771,"H.No. 486
Ratti Zila",Chennai,Tamil Nadu,066320,India,3
1772,"29, Som Nagar",Jaipur,Tamil Nadu,992891,India,4
1773,"18, Sahota Street",Jaipur,Tamil Nadu,337170,India,2
1774,"H.No. 94
Ravel Street",Mumbai,Delhi,203983,India,1
1775,"35/490, Mandal Zila",Jaipur,Delhi,996706,India,1
1776,"H.No. 958, Gupta Chowk",Chennai,West Bengal,549824,India,4
1777,"84/30, Borra Street",Jaipur,West Bengal,816780,India,4
1778,"64/315
Ben Circle",Delhi,West Bengal,649281,India,4
1779,"H.No. 370
Soni Zila",Jaipur,Karnataka,926407,India,5
1780,"088, Vasa Nagar",Mumbai,Rajasthan,726282,India,2
1781,"24/48
Balan Path",Chennai,Tamil Nadu,728895,India,1
1782,"74/116, Agate Circle",Chennai,Tamil Nadu,919612,India,1
1783,"62
Bali Nagar",Mumbai,Karnataka,039170,India,3
1784,"34, Luthra Road",Mumbai,Gujarat,596245,India,5
1785,"H.No. 120
Dhar Road",Jaipur,Gujarat,253690,India,5
1786,"375, Andra Ganj",Ahmedabad,West Bengal,849760,India,2
1787,"67/02, Kibe Road",Ahmedabad,Rajasthan,524055,India,3
1788,"64/818, Pillai Chowk",Kolkata,West Bengal,036488,India,5
1789,"H.No. 597, Kothari Chowk",Mumbai,Tamil Nadu,466232,India,2
1790,"06, Sheth Marg",Chennai,Karnataka,491259,India,4
1791,"72/20
Grewal Road",Delhi,Rajasthan,226992,India,5
1792,"66, Setty Zila",Kolkata,Maharashtra,235699,India,1
1793,"98/33, Sood Path",Ahmedabad,Delhi,887779,India,5
1794,"H.No. 60, Dara Road",Jaipur,Tamil Nadu,482084,India,4
1795,"H.No. 539, Gupta Circle",Jaipur,Delhi,226000,India,1
1796,"H.No. 40, Rastogi Chowk",Jaipur,Tamil Nadu,914304,India,3
1797,"410, Varty Ganj",Delhi,Karnataka,528720,India,3
1798,"56/422
Apte Road",Mumbai,West Bengal,920823,India,2
1799,"097
Sangha Marg",Kolkata,Gujarat,948962,India,4
1800,"56/820, Som Zila",Chennai,Rajasthan,307966,India,2
1801,"69/57, Mannan Street",Mumbai,Tamil Nadu,434741,India,4
1802,"H.No. 31, Subramaniam Ganj",Jaipur,West Bengal,610077,India,4
1803,"217
Bhatia Path",Mumbai,Rajasthan,619202,India,4
1804,"99/19
Varty Ganj",Chennai,Karnataka,337034,India,1
1805,"H.No. 44, Mangat Chowk",Chennai,Gujarat,476078,India,1
1806,"351
Singhal Nagar",Mumbai,Tamil Nadu,519170,India,4
1807,"H.No. 732
Palan Circle",Mumbai,West Bengal,456340,India,5
1808,"58/05, Brar Path",Mumbai,Rajasthan,574496,India,1
1809,"916
Swamy Nagar",Jaipur,West Bengal,004093,India,5
1810,"45/418, Badami Road",Ahmedabad,Karnataka,982218,India,5
1811,"39/662, Khare Nagar",Kolkata,Delhi,886407,India,4
1812,"652, Nigam",Bangalore,Karnataka,646933,India,1
1813,"H.No. 62, Bhakta Ganj",Jaipur,Delhi,974408,India,4
1814,"70, Subramanian Circle",Bangalore,West Bengal,920199,India,5
1815,"43/11, Dhillon Ganj",Kolkata,Tamil Nadu,611584,India,3
1816,"05/26
Grewal Ganj",Ahmedabad,Tamil Nadu,196047,India,1
1817,"053, Singhal",Mumbai,Rajasthan,774544,India,2
1818,"08/231
Bhatt Chowk",Mumbai,Karnataka,619953,India,3
1819,"76
Deo Marg",Jaipur,Gujarat,235960,India,3
1820,"026
Warrior Zila",Kolkata,West Bengal,025787,India,3
1821,"686, Narayanan Nagar",Ahmedabad,Maharashtra,630663,India,1
1822,"H.No. 502
Chahal Circle",Delhi,Tamil Nadu,409891,India,2
1823,"909, Gala Zila",Jaipur,Gujarat,302520,India,4
1824,"H.No. 23
Prabhakar Chowk",Mumbai,Karnataka,953192,India,5
1825,"H.No. 098
Bassi Marg",Delhi,Delhi,757454,India,1
1826,"92/054
Manda Circle",Jaipur,Tamil Nadu,538118,India,2
1827,"81/896, Palla Path",Chennai,Rajasthan,445662,India,2
1828,"52/17, Talwar",Ahmedabad,Karnataka,566036,India,1
1829,"24, Sampath Circle",Jaipur,Tamil Nadu,704726,India,1
1830,"H.No. 235
Pau Zila",Ahmedabad,Rajasthan,015301,India,5
1831,"167
Mutti Zila",Mumbai,Rajasthan,058790,India,4
1832,"244
Kadakia Zila",Chennai,Gujarat,954794,India,5
1833,"64/531, Sibal Path",Kolkata,Delhi,571918,India,4
1834,"46
Kala",Mumbai,West Bengal,561833,India,1
1835,"97/487
Amble Marg",Kolkata,Tamil Nadu,702377,India,5
1836,"43/01, Grewal",Chennai,West Bengal,095673,India,2
1837,"297, Deol Ganj",Ahmedabad,West Bengal,964402,India,2
1838,"H.No. 32, Sharma Marg",Ahmedabad,Rajasthan,992427,India,2
1839,"923
Nigam Circle",Mumbai,Tamil Nadu,023209,India,5
1840,"H.No. 01, Gulati Marg",Kolkata,Karnataka,284423,India,5
1841,"19
Vohra",Chennai,Tamil Nadu,907551,India,5
1842,"H.No. 52
Bhandari Marg",Ahmedabad,Rajasthan,569991,India,2
1843,"31/00, Mane Marg",Bangalore,Tamil Nadu,322622,India,3
1844,"77
Jani Ganj",Bangalore,Tamil Nadu,680664,India,2
1845,"H.No. 703
Pathak Circle",Delhi,Tamil Nadu,360595,India,5
1846,"84/24, Barad Zila",Ahmedabad,Gujarat,402740,India,5
1847,"58
Sangha Street",Bangalore,Rajasthan,625906,India,5
1848,"H.No. 036, Trivedi Ganj",Jaipur,Karnataka,646149,India,5
1849,"H.No. 59
Joshi Chowk",Ahmedabad,Delhi,839979,India,2
1850,"14/98
Banerjee Marg",Delhi,West Bengal,504932,India,3
1851,"43
Deep Street",Ahmedabad,Karnataka,946121,India,2
1852,"89/811, Mani Path",Ahmedabad,Gujarat,340012,India,2
1853,"22
Wali Ganj",Kolkata,West Bengal,742256,India,3
1854,"87/188
Dhaliwal Circle",Ahmedabad,Maharashtra,378870,India,3
1855,"84/168
Rajagopalan Nagar",Kolkata,Tamil Nadu,349564,India,5
1856,"99/846
Nair Nagar",Kolkata,Gujarat,794963,India,4
1857,"H.No. 972, Rana Ganj",Ahmedabad,Gujarat,080926,India,5
1858,"62, Chaudhary Nagar",Bangalore,Rajasthan,555786,India,4
1859,"H.No. 78
Naidu Marg",Jaipur,Maharashtra,575124,India,5
1860,"40
Ben Nagar",Mumbai,Maharashtra,875868,India,4
1861,"H.No. 05, Sachdeva Zila",Delhi,Maharashtra,545122,India,1
1862,"H.No. 41
Sodhi Circle",Delhi,Karnataka,023386,India,2
1863,"H.No. 835
Barman Chowk",Bangalore,Gujarat,703630,India,3
1864,"H.No. 23
Sabharwal Circle",Delhi,Rajasthan,205089,India,1
1865,"H.No. 941, Luthra Ganj",Ahmedabad,Rajasthan,961979,India,3
1866,"72/45
Luthra Street",Delhi,Rajasthan,356948,India,5
1867,"H.No. 50, Jayaraman Chowk",Mumbai,Karnataka,674809,India,4
1868,"39
Bahl Road",Mumbai,West Bengal,980260,India,5
1869,"94/420, Chana Ganj",Jaipur,Delhi,892584,India,5
1870,"34, Baria Street",Chennai,Delhi,197774,India,5
1871,"59
Comar Path",Jaipur,Rajasthan,186482,India,3
1872,"H.No. 882, Nagarajan",Ahmedabad,Gujarat,841962,India,1
1873,"32/605, Puri Circle",Chennai,Tamil Nadu,276748,India,4
1874,"H.No. 730, Rau Marg",Jaipur,Gujarat,931518,India,3
1875,"88, Menon Street",Kolkata,Maharashtra,655946,India,1
1876,"23, Sharma Street",Ahmedabad,Karnataka,371798,India,2
1877,"237, Bhalla",Kolkata,Rajasthan,654870,India,4
1878,"79
Lad Path",Jaipur,Delhi,767553,India,3
1879,"89/07, Shere Ganj",Jaipur,West Bengal,591579,India,5
1880,"94/58, Ramakrishnan",Ahmedabad,West Bengal,683848,India,2
1881,"38
Dugal Nagar",Jaipur,Gujarat,761239,India,2
1882,"12/190
Chakrabarti Path",Bangalore,Tamil Nadu,298861,India,2
1883,"H.No. 706, Bansal Marg",Ahmedabad,Maharashtra,079237,India,2
1884,"82/68, Kashyap",Delhi,Gujarat,486497,India,5
1885,"506, Narang Chowk",Mumbai,Tamil Nadu,896833,India,1
1886,"H.No. 70
Sathe Chowk",Chennai,Karnataka,123155,India,5
1887,"05/705
Chander Street",Bangalore,Delhi,993844,India,2
1888,"H.No. 458
Kadakia Circle",Kolkata,Rajasthan,141470,India,3
1889,"350, Rattan Ganj",Mumbai,Karnataka,156891,India,4
1890,"77/97, Bera Circle",Ahmedabad,Delhi,344568,India,1
1891,"H.No. 67
Memon",Delhi,Karnataka,366401,India,5
1892,"295
Kamdar Chowk",Mumbai,Rajasthan,831597,India,5
1893,"29
Sarna Street",Jaipur,Gujarat,186830,India,3
1894,"15/85, Gade Road",Chennai,Rajasthan,324165,India,5
1895,"54/83, Sant",Kolkata,Karnataka,073446,India,1
1896,"46/215
Parikh",Jaipur,Gujarat,174916,India,3
1897,"05, Edwin Nagar",Kolkata,Delhi,181698,India,2
1898,"41/344, Raju Chowk",Kolkata,Maharashtra,948377,India,5
1899,"H.No. 292
Ravel Circle",Delhi,Tamil Nadu,330265,India,5
1900,"96/21, Gulati Circle",Kolkata,Tamil Nadu,677196,India,1
1901,"61
Dewan Nagar",Bangalore,Delhi,634202,India,2
1902,"349, Baral",Ahmedabad,Karnataka,376836,India,3
1903,"H.No. 90
Som Zila",Bangalore,Karnataka,915244,India,2
1904,"H.No. 440
Gala",Jaipur,West Bengal,351746,India,5
1905,"42
Ben Marg",Chennai,West Bengal,863726,India,1
1906,"H.No. 995, Natt Marg",Mumbai,Gujarat,922776,India,3
1907,"H.No. 490
Kalita Nagar",Chennai,Delhi,025513,India,5
1908,"H.No. 48
Srivastava Marg",Kolkata,Delhi,288390,India,1
1909,"33
Krishnan Zila",Ahmedabad,Karnataka,461574,India,4
1910,"511, Shankar Road",Jaipur,Maharashtra,953120,India,4
1911,"H.No. 954
Sastry Ganj",Bangalore,West Bengal,661830,India,3
1912,"00/18
Kohli Chowk",Mumbai,West Bengal,439151,India,3
1913,"H.No. 36, Warrior Chowk",Kolkata,Rajasthan,210781,India,5
1914,"H.No. 096
Nagarajan Circle",Chennai,Tamil Nadu,425706,India,1
1915,"693, Bora Ganj",Bangalore,Gujarat,423060,India,2
1916,"302, Sankaran Circle",Bangalore,West Bengal,505224,India,1
1917,"H.No. 420, Rege Marg",Mumbai,Delhi,015145,India,5
1918,"H.No. 166, Jha Ganj",Kolkata,Maharashtra,222400,India,1
1919,"922
Batta Street",Delhi,Gujarat,620190,India,2
1920,"H.No. 348, Kadakia Road",Jaipur,Gujarat,913325,India,4
1921,"61/32, Kumar Ganj",Jaipur,Maharashtra,645234,India,2
1922,"64/49, Sangha Chowk",Kolkata,Rajasthan,249866,India,4
1923,"H.No. 20, Parikh",Ahmedabad,Rajasthan,677349,India,1
1924,"973
Ravel Path",Ahmedabad,Gujarat,526655,India,2
1925,"H.No. 76, Pingle Street",Mumbai,Tamil Nadu,809664,India,3
1926,"H.No. 75, Krish Ganj",Mumbai,Maharashtra,952474,India,1
1927,"53
Joshi Path",Mumbai,Delhi,298532,India,3
1928,"679
Mishra Street",Kolkata,Maharashtra,571276,India,5
1929,"83/543, Roy Road",Jaipur,Delhi,863906,India,3
1930,"82, Singhal Road",Chennai,Tamil Nadu,998161,India,4
1931,"811
Varma Marg",Ahmedabad,Tamil Nadu,710307,India,4
1932,"26, Sinha Nagar",Bangalore,Maharashtra,014896,India,4
1933,"08/26
Johal Road",Ahmedabad,Maharashtra,214639,India,5
1934,"62
Mall Path",Mumbai,Gujarat,926456,India,5
1935,"917, Mital Street",Mumbai,Rajasthan,369481,India,5
1936,"664, Sharma",Mumbai,Gujarat,967068,India,1
1937,"539, Bali Zila",Bangalore,West Bengal,612590,India,1
1938,"39, Magar",Bangalore,Rajasthan,133344,India,3
1939,"67, Mahal Ganj",Kolkata,Maharashtra,409841,India,3
1940,"H.No. 679, Barad Ganj",Jaipur,Tamil Nadu,481160,India,4
1941,"91/00
Edwin Road",Chennai,Rajasthan,288661,India,1
1942,"01/99
Koshy Nagar",Chennai,Delhi,213485,India,5
1943,"42/03
Hora Path",Delhi,Delhi,607917,India,4
1944,"860, Naik Zila",Jaipur,Rajasthan,117132,India,5
1945,"40/24, Agrawal Chowk",Bangalore,Gujarat,881411,India,2
1946,"74/52, Borde Chowk",Bangalore,Gujarat,678576,India,3
1947,"39
Khare Zila",Mumbai,West Bengal,074916,India,5
1948,"42/32, Pall Zila",Delhi,Maharashtra,013153,India,1
1949,"H.No. 696
Rama Street",Mumbai,West Bengal,684552,India,5
1950,"741
Dewan Nagar",Chennai,West Bengal,471798,India,5
1951,"85/66
Mandal",Mumbai,Karnataka,005195,India,2
1952,"56
Pau Ganj",Ahmedabad,Gujarat,842271,India,3
1953,"662
Ravel Path",Delhi,Tamil Nadu,046070,India,5
1954,"H.No. 441, Ahluwalia Ganj",Delhi,Delhi,862408,India,2
1955,"H.No. 006
Bhargava Marg",Delhi,West Bengal,172820,India,3
1956,"23
Choudhry Circle",Delhi,Maharashtra,522328,India,2
1957,"282, Arya Road",Ahmedabad,Rajasthan,752835,India,5
1958,"H.No. 041
Loyal Nagar",Jaipur,Maharashtra,913511,India,5
1959,"H.No. 05, Nagar Ganj",Chennai,Gujarat,228920,India,5
1960,"H.No. 15
Baria Chowk",Mumbai,Karnataka,830280,India,1
1961,"H.No. 419, Narayan Road",Bangalore,Maharashtra,419528,India,2
1962,"44/786, Mani Chowk",Ahmedabad,West Bengal,802188,India,4
1963,"H.No. 635, Bakshi Chowk",Bangalore,Karnataka,789121,India,2
1964,"97/436, Atwal",Ahmedabad,Gujarat,585575,India,2
1965,"08/429
Saini Nagar",Mumbai,Karnataka,904528,India,5
1966,"H.No. 610
Narula Marg",Mumbai,Delhi,733745,India,3
1967,"H.No. 165
Sawhney Street",Chennai,Tamil Nadu,136814,India,3
1968,"530, Mand Circle",Kolkata,Gujarat,769929,India,3
1969,"H.No. 44
Tara Chowk",Ahmedabad,West Bengal,508423,India,2
1970,"H.No. 23, Vala Road",Kolkata,West Bengal,041724,India,3
1971,"55/369, Narang Zila",Jaipur,Karnataka,574906,India,4
1972,"96, Gaba Nagar",Delhi,Maharashtra,257033,India,3
1973,"29/594, Golla Path",Delhi,Rajasthan,158286,India,2
1974,"H.No. 402, Saran",Ahmedabad,Gujarat,299172,India,4
1975,"42, Dewan",Bangalore,Rajasthan,041678,India,3
1976,"H.No. 539, Ravi Street",Delhi,Gujarat,937063,India,3
1977,"H.No. 03, Kashyap Zila",Chennai,Tamil Nadu,804850,India,4
1978,"061, Bava",Bangalore,Rajasthan,933359,India,3
1979,"97, Bhatia Zila",Chennai,West Bengal,002956,India,1
1980,"22, Puri Path",Delhi,Gujarat,718559,India,5
1981,"H.No. 799
Karan Street",Mumbai,Rajasthan,453231,India,3
1982,"77/814
Puri Path",Jaipur,Rajasthan,743701,India,2
1983,"H.No. 39
Buch Zila",Kolkata,Delhi,766650,India,3
1984,"761
Bala Street",Ahmedabad,Gujarat,815780,India,1
1985,"19/022
Biswas Ganj",Ahmedabad,Maharashtra,678706,India,1
1986,"63/532
Issac Street",Jaipur,West Bengal,185921,India,1
1987,"84, Pillai Circle",Jaipur,West Bengal,371142,India,5
1988,"000
Setty Ganj",Chennai,Rajasthan,398923,India,5
1989,"246, Thakkar Path",Delhi,Maharashtra,693278,India,5
1990,"H.No. 783
Sachar Chowk",Bangalore,West Bengal,915382,India,5
1991,"H.No. 140, Pandit Marg",Chennai,Gujarat,664267,India,2
1992,"H.No. 12, Goswami Chowk",Bangalore,Tamil Nadu,553375,India,2
1993,"H.No. 69
Roy Chowk",Jaipur,West Bengal,878496,India,3
1994,"494, Dara Path",Delhi,Tamil Nadu,462506,India,5
1995,"65/68, Choudhary Path",Kolkata,Maharashtra,062767,India,4
1996,"35/09, Kale Chowk",Bangalore,West Bengal,421291,India,1
1997,"50
Din Street",Ahmedabad,Delhi,477804,India,5
1998,"97
Prakash Street",Ahmedabad,Delhi,840703,India,5
1999,"98/214, Dhawan Chowk",Delhi,Tamil Nadu,372094,India,2
2000,"H.No. 676
Arora Chowk",Delhi,West Bengal,363286,India,5
2001,"H.No. 112, Bala Street",Ahmedabad,Rajasthan,848426,India,2
2002,"33/36
Raj Chowk",Ahmedabad,Gujarat,828967,India,4
2003,"36/054, Mangal",Bangalore,Maharashtra,920856,India,2
2004,"01/32
Pingle Road",Jaipur,Tamil Nadu,935001,India,2
2005,"H.No. 46, Soman Zila",Mumbai,Karnataka,808038,India,3
2006,"H.No. 41, Manda Nagar",Delhi,Maharashtra,431566,India,2
2007,"H.No. 353
Chauhan Circle",Kolkata,Rajasthan,837475,India,3
2008,"03/09
Chauhan Nagar",Chennai,Tamil Nadu,856471,India,4
2009,"84
Chand Nagar",Mumbai,Maharashtra,271698,India,3
2010,"16, Chhabra Zila",Mumbai,Gujarat,866861,India,5
2011,"97/67, Verma Path",Ahmedabad,Rajasthan,326170,India,3
2012,"H.No. 583
Gupta Path",Jaipur,Gujarat,581956,India,3
2013,"28
Koshy Path",Kolkata,West Bengal,339982,India,5
2014,"662
Sidhu Zila",Delhi,Tamil Nadu,580158,India,4
2015,"68
Joshi Chowk",Bangalore,West Bengal,302853,India,1
2016,"27, Sani Marg",Kolkata,Karnataka,451502,India,4
2017,"854
Chhabra Marg",Delhi,West Bengal,087308,India,4
2018,"073
Ganesan Circle",Bangalore,Rajasthan,777118,India,3
2019,"527
Ramakrishnan Circle",Chennai,Rajasthan,090071,India,4
2020,"H.No. 024, Hari Street",Kolkata,Maharashtra,473057,India,5
2021,"19
Dara Marg",Delhi,Tamil Nadu,165965,India,2
2022,"76
Baria Road",Delhi,Maharashtra,833440,India,5
2023,"52/24, Raghavan Street",Ahmedabad,Karnataka,379322,India,2
2024,"14/39, Shanker Nagar",Delhi,Delhi,547360,India,2
2025,"H.No. 79, Butala Zila",Bangalore,West Bengal,010162,India,1
2026,"H.No. 080
Rattan Street",Ahmedabad,Delhi,893475,India,4
2027,"33/54
Tella Circle",Jaipur,Karnataka,571921,India,1
2028,"67/91
Rajagopalan Road",Chennai,Gujarat,866432,India,4
2029,"172, Sampath Marg",Chennai,Delhi,282468,India,5
2030,"H.No. 92
Dave Chowk",Delhi,Gujarat,000208,India,4
2031,"01/460
Chadha Path",Mumbai,Delhi,854327,India,1
2032,"30, Keer Ganj",Delhi,West Bengal,636930,India,5
2033,"H.No. 009, Vora Nagar",Delhi,Delhi,187810,India,5
2034,"02/83
Mallick Path",Mumbai,West Bengal,589290,India,2
2035,"H.No. 437, Samra Marg",Mumbai,Delhi,366280,India,3
2036,"268, Palla Zila",Delhi,West Bengal,747053,India,4
2037,"H.No. 058, Konda Ganj",Kolkata,West Bengal,967397,India,1
2038,"189
Morar Zila",Ahmedabad,Gujarat,693765,India,3
2039,"16/767, Upadhyay Zila",Mumbai,Delhi,762883,India,4
2040,"688
Bakshi Path",Kolkata,Tamil Nadu,627629,India,4
2041,"666, Varma Chowk",Delhi,Delhi,937616,India,4
2042,"289
Acharya Circle",Kolkata,Delhi,499359,India,5
2043,"559, Srinivasan Chowk",Jaipur,Rajasthan,265976,India,2
2044,"H.No. 838
Wali Path",Kolkata,Gujarat,501417,India,5
2045,"57, Guha Circle",Bangalore,Delhi,295651,India,3
2046,"H.No. 148
Baral Marg",Chennai,West Bengal,500924,India,5
2047,"28/78
Palla Chowk",Mumbai,Delhi,030293,India,4
2048,"H.No. 125, Bhatt Nagar",Chennai,Delhi,074290,India,1
2049,"95/222
Gulati Ganj",Mumbai,Delhi,931806,India,5
2050,"H.No. 073, Deshpande Nagar",Jaipur,West Bengal,266249,India,4
2051,"H.No. 37
Bakshi Road",Jaipur,Delhi,714469,India,5
2052,"74
Rai Nagar",Mumbai,Delhi,354453,India,4
2053,"H.No. 14
Sanghvi Marg",Kolkata,West Bengal,583483,India,1
2054,"35/86
Saha Street",Jaipur,West Bengal,366485,India,5
2055,"077, Vohra Path",Jaipur,Maharashtra,089432,India,1
2056,"83/44
Sani Ganj",Chennai,Gujarat,805045,India,2
2057,"H.No. 09, Wali Street",Kolkata,West Bengal,672007,India,1
2058,"H.No. 29, Bath Ganj",Jaipur,Gujarat,737295,India,4
2059,"50/380
Sama Zila",Kolkata,Tamil Nadu,585150,India,3
2060,"04/502, Chandra Circle",Jaipur,Maharashtra,353127,India,5
2061,"33/795
Brar Ganj",Chennai,Delhi,123590,India,4
2062,"652
Lalla Chowk",Jaipur,Rajasthan,866251,India,4
2063,"57/38, Palla Ganj",Bangalore,West Bengal,451460,India,5
2064,"35/11, Modi Chowk",Mumbai,Tamil Nadu,553706,India,2
2065,"28, Sagar Zila",Bangalore,Tamil Nadu,337461,India,2
